proteinid,method,start,end,length,rna_class,position,signature,uniprot_accession,frac_A,frac_C,frac_D,frac_E,frac_F,frac_G,frac_H,frac_I,frac_K,frac_L,frac_M,frac_N,frac_P,frac_Q,frac_R,frac_S,frac_T,frac_V,frac_W,frac_Y,frac_polar,frac_hydrophobic,frac_strong_hydro,frac_aromatic,frac_disorder,frac_positive,frac_negative,fcr,ncpr,frac_GS,n_RG_motifs,RG_repeat_cluster,RG_repeat_region,n_SR_motifs,SR_repeat_cluster,SR_repeat_region,n_GS_motifs,GS_repeat_cluster,GS_repeat_region,polar_n_runs,polar_mean_run_length,polar_max_run_length,polar_mean_gap,polar_cv_gap,polar_label,hydrophobic_n_runs,hydrophobic_mean_run_length,hydrophobic_max_run_length,hydrophobic_mean_gap,hydrophobic_cv_gap,hydrophobic_label,aromatic_n_runs,aromatic_mean_run_length,aromatic_max_run_length,aromatic_mean_gap,aromatic_cv_gap,aromatic_label,disorder_n_runs,disorder_mean_run_length,disorder_max_run_length,disorder_mean_gap,disorder_cv_gap,disorder_label,charged_n_runs,charged_mean_run_length,charged_max_run_length,charged_mean_gap,charged_cv_gap,charged_label,cooc_positive_aromatic,uniprot_length,coverage_per_lcr
A0ACI8TFG6,AlcoR,1177,1357,181,tRNA,domain_edge,aromatic_sticker_region,A0ACI8TFG6,0.0718232044198895,0.01657458563535912,0.02762430939226519,0.08839779005524862,0.05524861878453038,0.07734806629834254,0.03314917127071823,0.06629834254143646,0.04972375690607735,0.07734806629834254,0.02762430939226519,0.03314917127071823,0.04972375690607735,0.05524861878453038,0.04419889502762431,0.03867403314917127,0.06629834254143646,0.07734806629834254,0.02209944751381215,0.02209944751381215,0.4806629834254144,0.6629834254143646,0.3480662983425414,0.1325966850828729,0.4751381215469613,0.09392265193370165,0.1160220994475138,0.2099447513812155,-0.02209944751381215,0.1160220994475138,0,0,False,0,0,False,1,0,False,42,2.071428571428572,7,2.292682926829268,0.7351979805604678,dispersed,43,2.790697674418605,10,1.404761904761905,0.4675631940384312,dispersed,23,1.043478260869565,2,5.772727272727272,0.8628786062471235,dispersed,47,1.829787234042553,6,2.043478260869565,0.6530216703499064,dispersed,27,1.407407407407407,4,5.461538461538462,0.8049144823791294,dispersed,1.0,1552.0,0.11662371134020619
A0ACI8TFG6,AlcoR,1363,1552,190,tRNA,domain_edge,aromatic_sticker_region,A0ACI8TFG6,0.06842105263157895,0.04210526315789474,0.06842105263157895,0.06842105263157895,0.03684210526315789,0.05789473684210526,0.01052631578947368,0.05789473684210526,0.08421052631578947,0.08947368421052632,0.02105263157894737,0.03684210526315789,0.05263157894736842,0.03684210526315789,0.06842105263157895,0.04210526315789474,0.05263157894736842,0.06315789473684211,0.01578947368421053,0.02631578947368421,0.5105263157894737,0.6263157894736842,0.3105263157894737,0.08947368421052632,0.4789473684210526,0.1526315789473684,0.1368421052631579,0.2894736842105263,0.01578947368421053,0.1,0,0,False,1,0,False,1,0,False,49,1.979591836734694,6,1.875,0.6497862896539309,dispersed,46,2.58695652173913,8,1.577777777777778,0.5086047911343039,dispersed,15,1.133333333333333,2,11.85714285714286,0.8250153405190357,dispersed,47,1.936170212765957,6,2.08695652173913,0.5547302898205978,dispersed,42,1.30952380952381,3,3.170731707317073,0.7499112373510117,dispersed,1.0,1552.0,0.12242268041237113
A0ACI8TEP7,AlcoR,1,100,100,unknown,unclassified_no_pfam,aromatic_sticker_region,A0ACI8TEP7,0.04,0.02,0.08,0.09,0.03,0.06,0.0,0.07,0.01,0.11,0.03,0.03,0.12,0.03,0.02,0.11,0.03,0.06,0.03,0.03,0.46,0.52,0.36,0.09,0.48,0.03,0.17,0.2,-0.14,0.17,0,0,False,1,0,False,1,0,False,22,2.090909090909091,11,2.380952380952381,0.5720139858430037,dispersed,22,2.363636363636364,6,2.238095238095238,0.6453511016214085,dispersed,7,1.285714285714286,2,9.166666666666666,0.5433291926357795,dispersed,21,2.285714285714286,10,2.55,0.673266067191741,dispersed,15,1.333333333333333,3,5.428571428571429,1.008276003193054,dispersed,0.6973684210526315,818.0,0.12224938875305623
A0ACI8TEP7,AlcoR,108,174,67,unknown,unclassified_no_pfam,mixed_charge_polyampholyte,A0ACI8TEP7,0.02985074626865672,0.02985074626865672,0.04477611940298507,0.1343283582089552,0.04477611940298507,0.0,0.04477611940298507,0.05970149253731343,0.1492537313432836,0.07462686567164178,0.0,0.08955223880597014,0.05970149253731343,0.02985074626865672,0.01492537313432836,0.07462686567164178,0.02985074626865672,0.05970149253731343,0.01492537313432836,0.01492537313432836,0.6417910447761194,0.5522388059701493,0.2686567164179104,0.1194029850746269,0.4925373134328358,0.1641791044776119,0.1791044776119403,0.3432835820895522,-0.01492537313432836,0.07462686567164178,0,0,False,0,0,False,0,0,False,17,2.529411764705882,8,1.375,0.6232413273091858,dispersed,19,1.947368421052632,6,1.666666666666667,0.4898979485566355,dispersed,6,1.333333333333333,2,11.8,0.7681538436355702,dispersed,13,2.538461538461538,6,2.333333333333333,0.614451804788759,dispersed,16,1.4375,3,2.4,0.5651941652604391,dispersed,0.7307692307692307,818.0,0.08190709046454768
A0ACI8TEP7,AlcoR,181,312,132,unknown,unclassified_no_pfam,aromatic_sticker_region,A0ACI8TEP7,0.05303030303030303,0.0303030303030303,0.04545454545454546,0.07575757575757576,0.007575757575757576,0.05303030303030303,0.05303030303030303,0.05303030303030303,0.1363636363636364,0.08333333333333333,0.0,0.08333333333333333,0.01515151515151515,0.0303030303030303,0.04545454545454546,0.07575757575757576,0.04545454545454546,0.08333333333333333,0.01515151515151515,0.01515151515151515,0.6212121212121212,0.6287878787878788,0.2575757575757576,0.09090909090909091,0.4848484848484849,0.1818181818181818,0.1212121212121212,0.303030303030303,0.06060606060606061,0.1287878787878788,0,0,False,0,0,False,2,0,False,37,2.216216216216216,7,1.361111111111111,0.3930889853930249,dispersed,35,2.371428571428571,7,1.441176470588235,0.4512927426019588,dispersed,12,1.0,1,8.818181818181818,0.8146287119644706,dispersed,32,2.0,6,2.096774193548387,0.6450540090226654,dispersed,30,1.333333333333333,3,3.068965517241379,0.7978319315090665,dispersed,1.0,818.0,0.16136919315403422
A0ACI8TEP7,AlcoR,314,818,505,unknown,unclassified_no_pfam,aromatic_sticker_region,A0ACI8TEP7,0.07128712871287128,0.0198019801980198,0.04356435643564356,0.0594059405940594,0.0396039603960396,0.02574257425742574,0.02574257425742574,0.1128712871287129,0.08316831683168317,0.1108910891089109,0.01782178217821782,0.08118811881188119,0.02574257425742574,0.02772277227722772,0.0396039603960396,0.06732673267326733,0.06732673267326733,0.0396039603960396,0.01584158415841584,0.02574257425742574,0.5366336633663367,0.6554455445544555,0.3623762376237624,0.1069306930693069,0.4,0.1227722772277228,0.102970297029703,0.2257425742574257,0.0198019801980198,0.09306930693069307,1,0,False,2,0,False,2,0,False,129,2.10077519379845,7,1.828125,0.6668310119586163,dispersed,121,2.735537190082645,12,1.441666666666667,0.4969417648428168,dispersed,48,1.125,2,9.46808510638298,0.8974820646152334,dispersed,124,1.629032258064516,7,2.447154471544716,0.8675613950272142,dispersed,90,1.266666666666667,2,4.370786516853933,1.021681931350301,dispersed,1.0,818.0,0.617359413202934
A0ACI8TH72,AlcoR,1,59,59,unknown,distal_terminal,mixed_charge_polyampholyte,A0ACI8TH72,0.1016949152542373,0.0,0.1186440677966102,0.06779661016949153,0.06779661016949153,0.1355932203389831,0.0,0.0,0.1694915254237288,0.03389830508474576,0.01694915254237288,0.03389830508474576,0.03389830508474576,0.01694915254237288,0.01694915254237288,0.0847457627118644,0.06779661016949153,0.01694915254237288,0.01694915254237288,0.0,0.5932203389830508,0.6271186440677966,0.1525423728813559,0.0847457627118644,0.6271186440677966,0.1864406779661017,0.1864406779661017,0.3728813559322034,0.0,0.2203389830508475,0,0,False,0,0,False,1,0,False,13,2.692307692307693,9,1.833333333333333,0.5378254348272379,dispersed,15,2.466666666666667,8,1.428571428571429,0.5744562646538028,dispersed,5,1.0,1,9.75,0.7409324757333277,dispersed,15,2.466666666666667,7,1.285714285714286,0.3513641844631533,dispersed,12,1.833333333333333,8,2.818181818181818,0.7537626739063175,dispersed,0.6304347826086957,1111.0,0.05310531053105311
A0ACI8TH72,AlcoR,70,387,318,unknown,domain_edge,aromatic_sticker_region,A0ACI8TH72,0.06918238993710692,0.03144654088050314,0.03459119496855346,0.09433962264150944,0.04088050314465409,0.05031446540880503,0.02515723270440252,0.07547169811320754,0.05974842767295598,0.08176100628930817,0.03773584905660377,0.0220125786163522,0.04716981132075472,0.0440251572327044,0.05031446540880503,0.05660377358490566,0.05660377358490566,0.07861635220125786,0.01572327044025157,0.02830188679245283,0.4874213836477987,0.6509433962264151,0.3584905660377358,0.110062893081761,0.4716981132075472,0.110062893081761,0.1289308176100629,0.2389937106918239,-0.01886792452830189,0.1069182389937107,2,0,False,2,0,False,3,0,False,77,2.012987012987013,7,2.131578947368421,0.6337314947017577,dispersed,65,3.184615384615384,12,1.71875,0.529150262212918,dispersed,31,1.129032258064516,2,9.133333333333333,0.879887573403337,dispersed,72,2.083333333333333,9,2.366197183098592,0.7413522608066793,dispersed,54,1.407407407407407,3,4.528301886792453,0.7776388764858804,dispersed,1.0,1111.0,0.28622862286228623
A0ACI8TH72,AlcoR,393,548,156,unknown,domain_edge,aromatic_sticker_region,A0ACI8TH72,0.03205128205128205,0.02564102564102564,0.03846153846153846,0.08974358974358974,0.07692307692307693,0.0641025641025641,0.02564102564102564,0.1025641025641026,0.07692307692307693,0.1025641025641026,0.03205128205128205,0.03205128205128205,0.05128205128205128,0.02564102564102564,0.01282051282051282,0.1025641025641026,0.03205128205128205,0.05128205128205128,0.0,0.02564102564102564,0.4615384615384616,0.6474358974358975,0.391025641025641,0.1282051282051282,0.4551282051282051,0.08974358974358974,0.1282051282051282,0.217948717948718,-0.03846153846153846,0.1666666666666667,1,0,False,0,0,False,2,0,False,37,1.945945945945946,7,2.25,0.7210341605159921,dispersed,38,2.657894736842105,10,1.486486486486486,0.5331955744950975,dispersed,18,1.111111111111111,2,7.529411764705882,0.6130697286504204,dispersed,40,1.775,4,2.128205128205128,0.6400301197731771,dispersed,20,1.7,5,5.526315789473684,0.88913828700829,dispersed,0.8813559322033898,1111.0,0.1404140414041404
A0ACI8TH72,AlcoR,560,1014,455,unknown,domain_edge,aromatic_sticker_region,A0ACI8TH72,0.05714285714285714,0.01538461538461539,0.05054945054945055,0.08131868131868132,0.03516483516483516,0.05054945054945055,0.01538461538461539,0.05714285714285714,0.09230769230769231,0.1032967032967033,0.03516483516483516,0.04175824175824176,0.05054945054945055,0.04835164835164835,0.05714285714285714,0.06593406593406594,0.02637362637362637,0.08131868131868132,0.004395604395604396,0.03076923076923077,0.5142857142857142,0.6043956043956044,0.3472527472527472,0.08571428571428572,0.5032967032967033,0.1494505494505494,0.1318681318681319,0.2813186813186813,0.01758241758241758,0.1164835164835165,2,0,False,0,0,False,4,0,False,121,1.933884297520661,9,1.808333333333333,0.659340564049194,dispersed,116,2.370689655172414,7,1.565217391304348,0.6083269913418783,dispersed,35,1.114285714285714,2,11.11764705882353,1.126139236666094,dispersed,111,2.063063063063063,8,2.036363636363636,0.8026284149274682,dispersed,94,1.361702127659574,3,3.473118279569892,0.8792133595779926,dispersed,1.0,1111.0,0.4095409540954095
A0ACI8TH72,AlcoR,1020,1036,17,unknown,distal_terminal,aromatic_sticker_region,A0ACI8TH72,0.0,0.0,0.05882352941176471,0.1764705882352941,0.05882352941176471,0.0,0.05882352941176471,0.05882352941176471,0.05882352941176471,0.1764705882352941,0.05882352941176471,0.0,0.05882352941176471,0.0,0.0,0.1176470588235294,0.05882352941176471,0.0,0.0,0.05882352941176471,0.5882352941176471,0.5882352941176471,0.4117647058823529,0.1764705882352941,0.4117647058823529,0.05882352941176471,0.2352941176470588,0.2941176470588235,-0.1764705882352941,0.1176470588235294,0,0,False,0,0,False,0,0,False,5,2.0,5,1.0,0.0,dispersed,5,2.0,3,1.75,0.4738035414793428,dispersed,3,1.0,1,2.5,0.2,dispersed,4,1.75,2,2.0,0.408248290463863,dispersed,3,1.666666666666667,3,3.5,0.7142857142857143,dispersed,0.3846153846153846,1111.0,0.0153015301530153
A0ACI8TH72,AlcoR,1038,1111,74,unknown,distal_terminal,aromatic_sticker_region,A0ACI8TH72,0.1216216216216216,0.04054054054054054,0.02702702702702703,0.08108108108108109,0.05405405405405406,0.05405405405405406,0.01351351351351351,0.0945945945945946,0.06756756756756757,0.08108108108108109,0.04054054054054054,0.02702702702702703,0.0,0.02702702702702703,0.06756756756756757,0.02702702702702703,0.08108108108108109,0.05405405405405406,0.01351351351351351,0.02702702702702703,0.4594594594594595,0.7432432432432432,0.3648648648648649,0.1081081081081081,0.4459459459459459,0.1351351351351351,0.1081081081081081,0.2432432432432433,0.02702702702702703,0.08108108108108109,0,0,False,0,0,False,1,0,False,21,1.619047619047619,3,1.85,0.49171365942325,dispersed,15,3.666666666666667,18,1.357142857142857,0.3530633648683877,dispersed,8,1.0,1,9.0,1.156226911204718,dispersed,18,1.833333333333333,5,1.941176470588235,0.5717564322458548,dispersed,14,1.285714285714286,3,2.461538461538462,0.6296700524878088,dispersed,0.7192982456140351,1111.0,0.0666066606660666
A0ACI8TIT4,AlcoR,1,488,488,unknown,domain_edge,aromatic_sticker_region,A0ACI8TIT4,0.0430327868852459,0.01434426229508197,0.05327868852459016,0.05737704918032787,0.03073770491803279,0.06967213114754098,0.02254098360655738,0.07991803278688525,0.07172131147540983,0.1045081967213115,0.03073770491803279,0.05122950819672131,0.0430327868852459,0.06352459016393443,0.05327868852459016,0.05532786885245902,0.06762295081967214,0.05737704918032787,0.004098360655737705,0.02663934426229508,0.5266393442622951,0.6229508196721312,0.334016393442623,0.08401639344262295,0.4569672131147541,0.125,0.110655737704918,0.235655737704918,0.01434426229508197,0.125,3,0,False,2,0,False,3,0,False,122,2.10655737704918,7,1.892561983471074,0.664903626573774,dispersed,117,2.598290598290598,15,1.577586206896552,0.5403761009120036,dispersed,37,1.108108108108108,2,10.19444444444444,0.9554790320632917,dispersed,116,1.922413793103448,10,2.295652173913044,0.8204409047804203,dispersed,82,1.402439024390244,4,4.54320987654321,0.9603969794949704,dispersed,1.0,488.0,1.0
A0ACI8TJ61,AlcoR,1,193,193,unknown,unclassified_no_pfam,aromatic_sticker_region,A0ACI8TJ61,0.09326424870466321,0.04663212435233161,0.05181347150259067,0.02072538860103627,0.04145077720207254,0.04145077720207254,0.005181347150259068,0.09326424870466321,0.0155440414507772,0.1088082901554404,0.03626943005181347,0.05699481865284974,0.05181347150259067,0.02590673575129534,0.0310880829015544,0.06735751295336788,0.04663212435233161,0.07253886010362694,0.02072538860103627,0.07253886010362694,0.4145077720207254,0.694300518134715,0.4455958549222798,0.1398963730569948,0.3471502590673575,0.04663212435233161,0.07253886010362694,0.1191709844559585,-0.02590673575129534,0.1088082901554404,0,0,False,0,0,False,0,0,False,42,1.904761904761905,6,2.707317073170732,0.7919733684985915,dispersed,34,3.941176470588236,16,1.787878787878788,0.6711521990923162,dispersed,24,1.125,2,6.826086956521739,0.9201121416430242,dispersed,42,1.595238095238095,9,3.048780487804878,0.6984325307429488,dispersed,20,1.15,2,8.473684210526315,0.8925100594626613,dispersed,0.8287671232876712,193.0,1.0
A0ACI8TJP2,AlcoR,1,318,318,unknown,distal_terminal,aromatic_sticker_region,A0ACI8TJP2,0.05660377358490566,0.01886792452830189,0.07232704402515723,0.0880503144654088,0.05660377358490566,0.0440251572327044,0.03144654088050314,0.05345911949685535,0.09433962264150944,0.1289308176100629,0.02515723270440252,0.05345911949685535,0.02515723270440252,0.04088050314465409,0.03144654088050314,0.06289308176100629,0.05660377358490566,0.04088050314465409,0.006289308176100629,0.01257861635220126,0.550314465408805,0.6257861635220126,0.3238993710691824,0.1069182389937107,0.4433962264150944,0.1257861635220126,0.160377358490566,0.2861635220125786,-0.03459119496855346,0.1069182389937107,0,0,False,2,0,False,3,0,False,81,2.160493827160494,9,1.725,0.634875249675638,dispersed,75,2.653333333333333,12,1.608108108108108,0.5294117647058824,dispersed,30,1.133333333333333,2,9.03448275862069,0.8295711747723453,dispersed,81,1.740740740740741,5,2.1875,0.7887991389654613,dispersed,66,1.378787878787879,3,3.415384615384615,0.8561640033220085,dispersed,1.0,2207.0,0.14408699592206614
A0ACI8TJP2,AlcoR,357,657,301,unknown,domain_edge,cation_pi_rich_neighborhood,A0ACI8TJP2,0.06976744186046512,0.006644518272425249,0.04318936877076412,0.09302325581395349,0.026578073089701,0.04651162790697674,0.01993355481727575,0.07973421926910298,0.06312292358803986,0.1096345514950166,0.03986710963455149,0.02990033222591362,0.04651162790697674,0.05315614617940199,0.06312292358803986,0.05647840531561462,0.04983388704318937,0.07308970099667775,0.003322259136212625,0.026578073089701,0.5016611295681063,0.6146179401993356,0.3588039867109635,0.07641196013289037,0.4916943521594684,0.1262458471760797,0.1362126245847176,0.2624584717607973,-0.009966777408637873,0.1029900332225914,1,0,False,3,0,False,0,0,False,72,2.097222222222222,6,2.084507042253521,0.662713504607526,dispersed,72,2.569444444444445,10,1.619718309859155,0.5518828400912149,dispersed,20,1.15,2,12.0,0.88522637273985,dispersed,76,1.947368421052632,5,2.04,0.657374690754518,dispersed,59,1.338983050847458,3,3.672413793103448,0.686618715139109,dispersed,1.0,2207.0,0.1363842319891255
A0ACI8TJP2,AlcoR,663,732,70,unknown,interdomain_linker,aromatic_sticker_region,A0ACI8TJP2,0.07142857142857142,0.02857142857142857,0.02857142857142857,0.02857142857142857,0.1,0.07142857142857142,0.04285714285714286,0.02857142857142857,0.05714285714285714,0.08571428571428572,0.04285714285714286,0.08571428571428572,0.04285714285714286,0.07142857142857142,0.04285714285714286,0.0,0.02857142857142857,0.1142857142857143,0.0,0.02857142857142857,0.4142857142857143,0.7,0.4,0.1714285714285714,0.3857142857142857,0.1,0.05714285714285714,0.1571428571428571,0.04285714285714286,0.07142857142857142,0,0,False,0,0,False,0,0,False,19,1.526315789473684,3,2.166666666666667,0.7418192893071505,dispersed,15,3.266666666666667,8,1.5,0.3333333333333333,dispersed,10,1.2,3,5.777777777777778,0.9472007966172884,dispersed,19,1.421052631578947,3,2.388888888888889,0.7660311205581676,dispersed,10,1.1,2,4.666666666666667,0.8081220356417685,dispersed,0.9259259259259259,2207.0,0.031717263253285
A0ACI8TJP2,AlcoR,783,1187,405,unknown,domain_edge,aromatic_sticker_region,A0ACI8TJP2,0.06666666666666667,0.007407407407407408,0.04691358024691358,0.0691358024691358,0.04197530864197531,0.05925925925925926,0.03703703703703703,0.08888888888888889,0.06172839506172839,0.108641975308642,0.01728395061728395,0.04197530864197531,0.02716049382716049,0.03703703703703703,0.06172839506172839,0.05925925925925926,0.05925925925925926,0.05925925925925926,0.01234567901234568,0.03703703703703703,0.5234567901234568,0.6567901234567901,0.3654320987654321,0.1283950617283951,0.4419753086419753,0.1234567901234568,0.1160493827160494,0.2395061728395062,0.007407407407407408,0.1185185185185185,2,0,False,1,0,False,1,0,False,114,1.859649122807018,6,1.68141592920354,0.5609647408199675,dispersed,96,2.770833333333333,16,1.463157894736842,0.5414356179058066,dispersed,46,1.130434782608696,3,7.711111111111111,0.745534867864266,dispersed,107,1.672897196261682,7,2.122641509433962,0.7138973194487072,dispersed,69,1.405797101449275,4,4.25,0.8535077464406966,dispersed,1.0,2207.0,0.1835070231082918
A0ACI8TJP2,AlcoR,1230,1578,349,unknown,domain_edge,aromatic_sticker_region,A0ACI8TJP2,0.07449856733524356,0.01146131805157593,0.04011461318051576,0.05730659025787966,0.04297994269340974,0.04011461318051576,0.03724928366762178,0.07736389684813753,0.05444126074498568,0.1031518624641834,0.01432664756446991,0.03724928366762178,0.07163323782234957,0.04297994269340974,0.05730659025787966,0.05730659025787966,0.05730659025787966,0.07736389684813753,0.01432664756446991,0.03151862464183381,0.4871060171919771,0.6361031518624641,0.3610315186246418,0.1260744985673352,0.4555873925501432,0.1117478510028653,0.09742120343839542,0.2091690544412607,0.01432664756446991,0.09742120343839542,1,0,False,4,0,False,1,0,False,84,2.023809523809524,9,2.132530120481928,0.6123626623656149,dispersed,85,2.611764705882353,9,1.476190476190476,0.5378494193720343,dispersed,37,1.189189189189189,2,7.972222222222222,0.9901051083747563,dispersed,83,1.91566265060241,6,2.304878048780488,0.869545773003323,dispersed,55,1.327272727272727,3,5.037037037037037,0.7959197960845728,dispersed,1.0,2207.0,0.15813321250566378
A0ACI8TJP2,AlcoR,1671,1682,12,unknown,domain_intrinsic,mixed_charge_polyampholyte,A0ACI8TJP2,0.0,0.0,0.1666666666666667,0.08333333333333333,0.0,0.08333333333333333,0.0,0.0,0.08333333333333333,0.0,0.0,0.0,0.0,0.0,0.1666666666666667,0.0,0.08333333333333333,0.08333333333333333,0.0,0.25,0.8333333333333334,0.5833333333333334,0.3333333333333333,0.25,0.4166666666666667,0.25,0.25,0.5,0.0,0.08333333333333333,0,0,False,0,0,False,0,0,False,3,3.333333333333333,5,1.0,0.0,compact,3,2.333333333333333,3,1.5,0.3333333333333333,dispersed,2,1.5,2,6.0,0.0,dispersed,3,1.666666666666667,2,2.0,0.5,dispersed,5,1.2,2,1.5,0.3333333333333333,dispersed,0.625,2207.0,0.005437245129134572
A0ACI8TLG3,AlcoR,507,745,239,tRNA,domain_edge,aromatic_sticker_region,A0ACI8TLG3,0.0502092050209205,0.004184100418410041,0.06276150627615062,0.05857740585774059,0.02928870292887029,0.08368200836820083,0.02510460251046025,0.06276150627615062,0.07112970711297072,0.08368200836820083,0.01673640167364017,0.02510460251046025,0.06694560669456066,0.04602510460251046,0.03765690376569038,0.06694560669456066,0.04602510460251046,0.09205020920502092,0.04184100418410042,0.02928870292887029,0.5104602510460251,0.6359832635983264,0.3556485355648535,0.1255230125523012,0.4811715481171548,0.1087866108786611,0.1213389121338912,0.2301255230125523,-0.01255230125523013,0.1506276150627615,0,0,False,1,0,False,3,0,False,56,2.178571428571428,8,2.018181818181818,0.5549140034030446,dispersed,55,2.763636363636364,12,1.592592592592593,0.6104374301584506,dispersed,22,1.363636363636364,3,9.333333333333334,0.6311288419652121,dispersed,54,2.12962962962963,7,2.320754716981132,0.7381827292888563,dispersed,42,1.30952380952381,3,4.341463414634147,0.8181056202953525,dispersed,1.0,1044.0,0.2289272030651341
A0ACI8TLG3,AlcoR,776,1044,269,tRNA,domain_edge,aromatic_sticker_region,A0ACI8TLG3,0.05204460966542751,0.02602230483271376,0.04460966542750929,0.104089219330855,0.03717472118959108,0.03717472118959108,0.01115241635687732,0.07806691449814127,0.07063197026022305,0.09665427509293681,0.02973977695167286,0.02602230483271376,0.0483271375464684,0.02973977695167286,0.0483271375464684,0.08550185873605948,0.05947955390334572,0.06319702602230483,0.01115241635687732,0.04089219330855019,0.5315985130111525,0.6133828996282528,0.3568773234200743,0.1003717472118959,0.4758364312267658,0.1189591078066914,0.1486988847583643,0.2676579925650557,-0.02973977695167286,0.1226765799256506,0,0,False,2,0,False,2,0,False,66,2.166666666666667,10,1.938461538461538,0.5642181773706737,dispersed,63,2.619047619047619,7,1.67741935483871,0.5939786619800193,dispersed,24,1.125,3,9.304347826086957,1.068408664313548,dispersed,65,1.969230769230769,6,2.171875,0.6539643532266373,dispersed,54,1.333333333333333,3,3.69811320754717,0.6697873993662872,dispersed,1.0,1044.0,0.25766283524904215
A0ACI8TLM1,AlcoR,1,106,106,unknown,domain_edge,sr_rs_repeat_region,A0ACI8TLM1,0.05660377358490566,0.01886792452830189,0.0660377358490566,0.07547169811320754,0.04716981132075472,0.0660377358490566,0.01886792452830189,0.0,0.03773584905660377,0.0660377358490566,0.009433962264150943,0.0660377358490566,0.05660377358490566,0.0,0.1886792452830189,0.1226415094339623,0.009433962264150943,0.05660377358490566,0.009433962264150943,0.02830188679245283,0.6226415094339622,0.4245283018867925,0.2169811320754717,0.1037735849056604,0.6037735849056604,0.2264150943396226,0.1415094339622641,0.3679245283018868,0.08490566037735849,0.1886792452830189,0,0,False,10,9,True,0,0,False,23,2.869565217391304,13,1.772727272727273,0.7593380971774794,dispersed,22,2.045454545454545,6,2.904761904761905,0.973168660961038,dispersed,10,1.1,2,9.0,1.068311489026367,dispersed,29,2.206896551724138,9,1.428571428571429,0.4743416490252569,dispersed,24,1.625,7,2.826086956521739,0.9428648274488962,dispersed,0.9012345679012346,106.0,1.0
A0ACI8TML7,AlcoR,3,161,159,unknown,distal_terminal,aromatic_sticker_region,A0ACI8TML7,0.03144654088050314,0.06289308176100629,0.05031446540880503,0.05031446540880503,0.06289308176100629,0.06289308176100629,0.0440251572327044,0.01886792452830189,0.06289308176100629,0.09433962264150944,0.0,0.02515723270440252,0.05660377358490566,0.0440251572327044,0.06918238993710692,0.1132075471698113,0.03773584905660377,0.06289308176100629,0.03144654088050314,0.01886792452830189,0.5471698113207547,0.5911949685534591,0.2893081761006289,0.1572327044025157,0.4905660377358491,0.1320754716981132,0.1006289308176101,0.2327044025157233,0.03144654088050314,0.1761006289308176,0,0,False,1,0,False,2,0,False,40,2.175,7,1.82051282051282,0.554507596761395,dispersed,45,2.088888888888889,11,1.454545454545455,0.5376453291901643,dispersed,21,1.19047619047619,3,6.35,0.6905381623675171,dispersed,43,1.813953488372093,8,1.857142857142857,0.6602252917735247,dispersed,29,1.275862068965517,4,4.035714285714286,0.9788666748377122,dispersed,1.0,1201.0,0.13238967527060783
A0ACI8TML7,AlcoR,170,239,70,unknown,distal_terminal,mixed_charge_polyampholyte,A0ACI8TML7,0.04285714285714286,0.0,0.05714285714285714,0.1571428571428571,0.01428571428571429,0.07142857142857142,0.0,0.01428571428571429,0.2428571428571429,0.07142857142857142,0.02857142857142857,0.01428571428571429,0.04285714285714286,0.1285714285714286,0.01428571428571429,0.04285714285714286,0.0,0.04285714285714286,0.01428571428571429,0.0,0.6714285714285714,0.5428571428571428,0.1857142857142857,0.02857142857142857,0.7428571428571429,0.2571428571428571,0.2142857142857143,0.4714285714285714,0.04285714285714286,0.1142857142857143,0,0,False,0,0,False,1,0,False,13,3.615384615384615,7,1.75,0.528120786019496,dispersed,18,2.111111111111111,4,1.882352941176471,0.4419417382415922,dispersed,2,1.0,1,24.0,0.0,dispersed,11,4.727272727272728,9,1.8,0.3333333333333334,dispersed,17,1.941176470588235,4,2.1875,0.7953949089757174,dispersed,0.462962962962963,1201.0,0.058284762697751874
A0ACI8TML7,AlcoR,245,280,36,unknown,distal_terminal,cation_pi_rich_neighborhood,A0ACI8TML7,0.05555555555555555,0.02777777777777778,0.02777777777777778,0.1111111111111111,0.02777777777777778,0.08333333333333333,0.02777777777777778,0.02777777777777778,0.08333333333333333,0.02777777777777778,0.0,0.02777777777777778,0.02777777777777778,0.1111111111111111,0.05555555555555555,0.1944444444444444,0.08333333333333333,0.0,0.0,0.0,0.7222222222222222,0.4444444444444444,0.08333333333333333,0.05555555555555555,0.7222222222222222,0.1388888888888889,0.1388888888888889,0.2777777777777778,0.0,0.2777777777777778,0,0,False,0,0,False,0,0,False,9,2.888888888888889,7,1.125,0.2939723678960656,dispersed,9,1.777777777777778,6,2.25,0.4303314829119352,dispersed,2,1.0,1,3.0,0.0,dispersed,8,3.25,11,1.428571428571429,0.3464101615137755,dispersed,7,1.428571428571429,3,3.833333333333333,0.5913682829884975,dispersed,0.3928571428571428,1201.0,0.02997502081598668
